Store,Date,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
41,2011-01-21,1088025.8,32.7,2.973,,,,,,191.5731924,7.241,False
41,2011-01-28,1026439.93,32.23,3.008,,,,,,191.667891,7.241,False
41,2011-02-04,1179420.5,14.56,3.011,,,,,,191.7625895,7.241,False
41,2011-02-11,1150003.36,16.81,3.037,,,,,,191.8572881,7.241,True
41,2011-02-18,1203399.64,39.39,3.051,,,,,,191.9178331,7.241,False
41,2011-02-25,1099714.93,26.1,3.101,,,,,,191.9647167,7.241,False
41,2011-03-04,1229257.7,34.99,3.232,,,,,,192.0116004,7.241,False
41,2011-03-11,1159089.6,31.6,3.372,,,,,,192.058484,7.241,False
41,2011-03-18,1115504.26,40.19,3.406,,,,,,192.1237981,7.241,False
41,2011-03-25,1140578.16,41.11,3.414,,,,,,192.1964844,7.241,False
41,2011-04-01,1179125.48,38.16,3.461,,,,,,192.2691707,6.934,False
41,2011-04-08,1206252.12,42.87,3.532,,,,,,192.3418571,6.934,False
41,2011-04-15,1192982.07,39.94,3.611,,,,,,192.4225954,6.934,False
41,2011-04-22,1304481.75,42.86,3.636,,,,,,192.5234638,6.934,False
41,2011-04-29,1178841.05,39.81,3.663,,,,,,192.6243322,6.934,False
41,2011-05-06,1244956.91,41.2,3.735,,,,,,192.7252006,6.934,False
41,2011-05-13,1270025.74,50.29,3.767,,,,,,192.826069,6.934,False
41,2011-05-20,1244542.33,41.11,3.828,,,,,,192.831317,6.934,False
41,2011-05-27,1278304.33,50.56,3.795,,,,,,192.8365651,6.934,False
41,2011-06-03,1297584.95,54.81,3.763,,,,,,192.8418131,6.934,False
41,2011-06-10,1311690.11,61.1,3.735,,,,,,192.8470612,6.934,False
41,2011-06-17,1289151.84,62.3,3.697,,,,,,192.9034759,6.934,False
41,2011-06-24,1244381.98,59.54,3.661,,,,,,192.9982655,6.934,False
41,2011-07-01,1333347.78,67.01,3.597,,,,,,193.0930552,6.901,False
41,2011-07-08,1338862.58,68.49,3.54,,,,,,193.1878448,6.901,False
41,2011-07-15,1245772.7,68.18,3.532,,,,,,193.3125484,6.901,False
41,2011-07-22,1292830.93,74.11,3.545,,,,,,193.5120367,6.901,False
41,2011-07-29,1248330.1,71.3,3.547,,,,,,193.711525,6.901,False
41,2011-08-05,1402233.69,72.19,3.554,,,,,,193.9110133,6.901,False
41,2011-08-12,1356689.88,67.65,3.542,,,,,,194.1105017,6.901,False
41,2011-08-19,1412959.97,70.55,3.499,,,,,,194.2500634,6.901,False
41,2011-08-26,1328740.71,71.61,3.485,,,,,,194.3796374,6.901,False
41,2011-09-02,1283849.38,70.37,3.511,,,,,,194.5092113,6.901,False
41,2011-09-09,1280958.97,58.31,3.566,,,,,,194.6387853,6.901,True
41,2011-09-16,1197019.39,54.82,3.596,,,,,,194.7419707,6.901,False
41,2011-09-23,1173059.79,55.06,3.581,,,,,,194.8099713,6.901,False
41,2011-09-30,1160619.61,61.77,3.538,,,,,,194.8779718,6.901,False
41,2011-10-07,1277882.77,58.74,3.498,,,,,,194.9459724,6.759,False
41,2011-10-14,1247130.22,47.43,3.491,,,,,,195.0261012,6.759,False
41,2011-10-21,1214944.29,45.62,3.548,,,,,,195.1789994,6.759,False
41,2011-10-28,1274463.02,37.02,3.55,,,,,,195.3318977,6.759,False
41,2011-11-04,1315684.8599999999,35.04,3.527,,,,,,195.4847959,6.759,False
41,2011-11-11,1302499.23,32.87,3.505,17118.58,14927.3,309.49,8187.22,4925.08,195.6376941,6.759,False
41,2011-11-18,1230118.02,36.64,3.479,2513.13,581.97,69.52,194.54,6131.09,195.7184713,6.759,False
41,2011-11-25,1906713.35,36.37,3.424,256.95,1053.98,79621.2,40.76,2616.56,195.7704,6.759,True
41,2011-12-02,1292436.23,34.53,3.378,4594.56,305.47,1781.24,3168.1,21739.26,195.8223287,6.759,False
41,2011-12-09,1548661.45,17.05,3.331,2782.39,120.0,141.21,1946.76,9503.64,195.8742575,6.759,False
41,2011-12-16,1682368.32,25.01,3.266,7400.39,89.0,283.08,1269.68,4809.26,195.9841685,6.759,False
41,2011-12-23,2263722.68,25.59,3.173,1284.19,30.33,1059.9,35.76,3430.56,196.1713893,6.759,False
41,2011-12-30,1264014.16,34.12,3.119,5251.98,56106.2,134.7,1059.49,2366.54,196.3586101,6.759,True
41,2012-01-06,1208191.61,37.21,3.095,6453.63,22866.83,126.87,2582.41,4266.94,196.5458309,6.589,False
41,2012-01-13,1134767.28,27.49,3.077,1934.8,14627.46,112.2,542.89,4044.44,196.7330517,6.589,False
41,2012-01-20,1116295.24,31.56,3.055,2827.98,3671.37,119.55,530.03,1924.99,196.7796652,6.589,False
41,2012-01-27,1079398.81,33.15,3.038,2464.6,2126.51,112.01,129.54,817.31,196.8262786,6.589,False
41,2012-02-03,1208825.6,31.65,3.031,42353.77,4696.86,231.92,46238.28,6379.49,196.8728921,6.589,False
41,2012-02-10,1238844.56,22.0,3.103,8123.92,7618.89,127.05,13453.73,8066.43,196.9195056,6.589,True
41,2012-02-17,1330451.46,22.52,3.113,15838.59,10710.9,14.96,10097.26,7390.48,196.9432711,6.589,False
41,2012-02-24,1224915.66,27.89,3.129,9156.06,9181.74,3.2,3808.5,6148.47,196.9499007,6.589,False
41,2012-03-02,1239813.26,27.39,3.191,11028.34,3211.73,21.0,15693.13,1736.73,196.9565303,6.589,False
41,2012-03-09,1243814.77,35.3,3.286,15255.04,285.89,7.74,3203.61,3889.43,196.9631599,6.589,False
41,2012-03-16,1201511.6199999999,47.76,3.486,6504.93,48.97,4.59,3026.39,2020.55,197.0457208,6.589,False
41,2012-03-23,1215354.3800000001,44.04,3.664,4605.49,49.08,2.6,1134.03,3631.27,197.2295234,6.589,False
41,2012-03-30,1239423.19,51.56,3.75,5694.25,9.66,7.09,1677.31,2419.34,197.4133259,6.589,False
41,2012-04-06,1460234.31,48.48,3.854,6660.45,,49.15,2126.59,6791.05,197.5971285,6.547,False
41,2012-04-13,1323004.73,46.84,3.901,8316.49,3192.24,24.23,2770.63,3631.39,197.780931,6.547,False
41,2012-04-20,1220815.33,43.57,3.936,3677.88,1165.88,37.89,297.31,2227.25,197.7227385,6.547,False
41,2012-04-27,1248950.65,57.66,3.927,2984.54,7.76,203.99,39.75,3068.81,197.664546,6.547,False
41,2012-05-04,1359770.73,52.86,3.903,10188.76,,308.08,5903.45,2996.97,197.6063534,6.547,False
41,2012-05-11,1353285.1,50.22,3.87,8490.06,,250.13,2998.16,4051.18,197.5481609,6.547,False
41,2012-05-18,1331514.44,55.24,3.837,6415.86,,179.28,998.25,2976.99,197.5553137,6.547,False
41,2012-05-25,1424500.47,54.89,3.804,8215.27,,277.14,1198.25,2444.61,197.5886046,6.547,False
41,2012-06-01,1374891.36,57.29,3.764,9160.25,-2.0,127.56,1850.68,2652.68,197.6218954,6.547,False
41,2012-06-08,1436383.84,65.11,3.741,10245.25,527.4,78.07,749.73,5117.87,197.6551863,6.547,False
41,2012-06-15,1384584.5899999999,64.92,3.723,6926.97,599.0,5.66,3396.74,4290.96,197.692292,6.547,False
41,2012-06-22,1386407.17,66.88,3.735,6390.33,753.88,8.58,3431.59,4741.92,197.7389345,6.547,False
41,2012-06-29,1355600.01,76.54,3.693,2864.01,346.02,,393.26,3293.29,197.785577,6.547,False
41,2012-07-06,1456300.89,74.47,3.646,7791.47,306.7,31.44,4856.67,4087.29,197.8322195,6.432,False
41,2012-07-13,1332594.07,67.24,3.613,6062.57,85.84,1.6,1805.08,2636.17,197.8788621,6.432,False
41,2012-07-20,1347175.93,74.06,3.585,4142.86,102.5,23.84,1362.4,5518.54,197.9290378,6.432,False
41,2012-07-27,1344723.97,73.31,3.57,4473.9,125.46,2.53,6596.96,3228.27,197.9792136,6.432,False
41,2012-08-03,1439607.35,73.16,3.528,40493.45,83.46,44.56,23826.2,3666.08,198.0293893,6.432,False
41,2012-08-10,1504545.94,71.73,3.509,11523.22,78.18,6.43,5132.4,2667.3,198.0795651,6.432,False
41,2012-08-17,1560590.05,65.77,3.545,1661.07,41.94,1.95,2391.72,3474.47,198.1001057,6.432,False
41,2012-08-24,1464462.85,69.07,3.558,6068.27,-20.0,85.74,3710.05,2287.85,198.0984199,6.432,False
41,2012-08-31,1360517.52,71.56,3.556,17423.04,14.94,58.91,4700.3,6180.92,198.0967341,6.432,False
41,2012-09-07,1392143.82,67.41,3.596,10220.45,22.8,145.19,4361.36,3187.05,198.0950484,6.432,True
41,2012-09-14,1306644.25,59.39,3.659,10525.1,,11.14,1373.26,6742.72,198.1267184,6.432,False
41,2012-09-21,1276609.36,59.81,3.765,11062.12,72.64,6.0,1125.21,7962.34,198.358523,6.432,False
41,2012-09-28,1307928.01,56.08,3.789,4578.46,51.73,3.0,1902.88,14423.97,198.5903276,6.432,False
41,2012-10-05,1400160.95,50.14,3.779,6094.23,,33.94,2887.65,3853.33,198.8221322,6.195,False
41,2012-10-12,1409544.97,39.38,3.76,1570.23,,26.31,834.8,14421.12,199.0539368,6.195,False
41,2012-10-19,1326197.24,49.56,3.75,3138.86,,6.17,129.04,8206.1,199.1481963,6.195,False
41,2012-10-26,1316542.59,41.8,3.686,4864.3,101.34,250.6,47.24,1524.43,199.2195317,6.195,False
42,2010-02-05,543384.01,54.34,2.962,,,,,,126.4420645,9.765,False
42,2010-02-12,575709.96,49.96,2.828,,,,,,126.4962581,9.765,True
42,2010-02-19,508794.87,58.22,2.915,,,,,,126.5262857,9.765,False
42,2010-02-26,491510.58,52.77,2.825,,,,,,126.5522857,9.765,False
42,2010-03-05,554972.42,55.92,2.877,,,,,,126.5782857,9.765,False
42,2010-03-12,588363.62,52.33,3.034,,,,,,126.6042857,9.765,False
42,2010-03-19,519914.1,61.46,3.054,,,,,,126.6066452,9.765,False
42,2010-03-26,478021.68,60.05,2.98,,,,,,126.6050645,9.765,False
42,2010-04-02,505907.41000000003,63.66,3.086,,,,,,126.6034839,9.524,False
42,2010-04-09,582552.26,65.29,3.004,,,,,,126.6019032,9.524,False
42,2010-04-16,549528.16,69.74,3.109,,,,,,126.5621,9.524,False
42,2010-04-23,492364.76999999996,66.42,3.05,,,,,,126.4713333,9.524,False
42,2010-04-30,477615.87,69.76,3.105,,,,,,126.3805667,9.524,False
42,2010-05-07,582846.22,71.06,3.127,,,,,,126.2898,9.524,False
42,2010-05-14,564345.55,73.88,3.145,,,,,,126.2085484,9.524,False
42,2010-05-21,504403.16,78.32,3.12,,,,,,126.1843871,9.524,False
42,2010-05-28,484097.03,76.67,3.058,,,,,,126.1602258,9.524,False
42,2010-06-04,556046.12,82.82,2.941,,,,,,126.1360645,9.524,False
42,2010-06-11,607218.6,89.67,3.057,,,,,,126.1119032,9.524,False
42,2010-06-18,529418.64,83.49,2.935,,,,,,126.114,9.524,False
42,2010-06-25,484327.56,90.32,3.084,,,,,,126.1266,9.524,False
42,2010-07-02,507168.8,92.89,2.978,,,,,,126.1392,9.199,False
42,2010-07-09,570069.48,91.03,3.1,,,,,,126.1518,9.199,False
42,2010-07-16,558837.27,91.8,2.971,,,,,,126.1498065,9.199,False
42,2010-07-23,491115.86,88.44,3.112,,,,,,126.1283548,9.199,False
42,2010-07-30,469598.57,85.03,3.017,,,,,,126.1069032,9.199,False
42,2010-08-06,579544.2100000001,86.13,3.123,,,,,,126.0854516,9.199,False
42,2010-08-13,583079.97,88.37,3.049,,,,,,126.064,9.199,False
42,2010-08-20,500945.63,89.88,3.041,,,,,,126.0766452,9.199,False
42,2010-08-27,465993.51,84.99,3.022,,,,,,126.0892903,9.199,False
42,2010-09-03,524658.0599999999,83.8,3.087,,,,,,126.1019355,9.199,False
42,2010-09-10,589091.04,84.04,2.961,,,,,,126.1145806,9.199,True
42,2010-09-17,536871.58,85.52,3.028,,,,,,126.1454667,9.199,False
42,2010-09-24,492262.95999999996,85.75,2.939,,,,,,126.1900333,9.199,False
42,2010-10-01,481523.93,86.01,3.001,,,,,,126.2346,9.003,False
42,2010-10-08,599759.45,77.04,2.924,,,,,,126.2791667,9.003,False
42,2010-10-15,559285.35,75.48,3.08,,,,,,126.3266774,9.003,False
42,2010-10-22,522467.51,68.12,3.014,,,,,,126.3815484,9.003,False
42,2010-10-29,476967.65,68.76,3.13,,,,,,126.4364194,9.003,False
42,2010-11-05,565390.4,71.04,3.009,,,,,,126.4912903,9.003,False
42,2010-11-12,588592.61,61.24,3.13,,,,,,126.5461613,9.003,False
42,2010-11-19,524316.21,58.83,3.047,,,,,,126.6072,9.003,False
42,2010-11-26,522296.71,55.33,3.162,,,,,,126.6692667,9.003,True
42,2010-12-03,500250.8,51.17,3.041,,,,,,126.7313333,9.003,False
42,2010-12-10,585175.24,60.51,3.091,,,,,,126.7934,9.003,False
42,2010-12-17,537455.65,59.15,3.125,,,,,,126.8794839,9.003,False
42,2010-12-24,555075.27,57.06,3.236,,,,,,126.9835806,9.003,False
42,2010-12-31,428953.60000000003,49.67,3.148,,,,,,127.0876774,9.003,True
42,2011-01-07,592947.75,43.43,3.287,,,,,,127.1917742,8.744,False
42,2011-01-14,613899.15,49.98,3.312,,,,,,127.3009355,8.744,False
42,2011-01-21,533414.62,56.75,3.336,,,,,,127.4404839,8.744,False
42,2011-01-28,499081.79,53.03,3.231,,,,,,127.5800323,8.744,False
42,2011-02-04,586886.16,44.88,3.348,,,,,,127.7195806,8.744,False
42,2011-02-11,628063.88,51.51,3.381,,,,,,127.859129,8.744,True
42,2011-02-18,556485.1,61.77,3.43,,,,,,127.99525,8.744,False
42,2011-02-25,526904.08,53.59,3.398,,,,,,128.13,8.744,False
42,2011-03-04,570879.04,56.96,3.674,,,,,,128.26475,8.744,False
42,2011-03-11,607294.56,64.22,3.63,,,,,,128.3995,8.744,False
42,2011-03-18,558239.32,70.12,3.892,,,,,,128.5121935,8.744,False
42,2011-03-25,522673.62,62.53,3.716,,,,,,128.6160645,8.744,False
42,2011-04-01,508432.17,67.64,3.772,,,,,,128.7199355,8.494,False
42,2011-04-08,620087.35,73.03,3.818,,,,,,128.8238065,8.494,False
42,2011-04-15,597644.02,61.05,4.089,,,,,,128.9107333,8.494,False
42,2011-04-22,534597.69,75.93,3.917,,,,,,128.9553,8.494,False
42,2011-04-29,496010.17,73.38,4.151,,,,,,128.9998667,8.494,False
42,2011-05-06,612337.35,73.56,4.193,,,,,,129.0444333,8.494,False
42,2011-05-13,603024.75,74.04,4.202,,,,,,129.089,8.494,False
42,2011-05-20,524559.95,72.62,3.99,,,,,,129.0756774,8.494,False
42,2011-05-27,503295.29,78.62,3.933,,,,,,129.0623548,8.494,False
42,2011-06-03,545109.3,81.87,3.893,,,,,,129.0490323,8.494,False
42,2011-06-10,616701.99,84.57,3.981,,,,,,129.0357097,8.494,False
42,2011-06-17,546675.65,87.96,3.935,,,,,,129.0432,8.494,False
42,2011-06-24,501780.66000000003,90.69,3.807,,,,,,129.0663,8.494,False
42,2011-07-01,506343.83,95.36,3.842,,,,,,129.0894,8.257,False
42,2011-07-08,593234.27,88.57,3.793,,,,,,129.1125,8.257,False
42,2011-07-15,591703.8200000001,86.01,3.779,,,,,,129.1338387,8.257,False
42,2011-07-22,511316.29,88.59,3.697,,,,,,129.1507742,8.257,False
42,2011-07-29,479256.8,86.75,3.694,,,,,,129.1677097,8.257,False
42,2011-08-05,572603.33,89.8,3.803,,,,,,129.1846452,8.257,False
42,2011-08-12,603147.26,85.61,3.794,,,,,,129.2015806,8.257,False
42,2011-08-19,526641.23,87.4,3.743,,,,,,129.2405806,8.257,False
42,2011-08-26,503720.98,91.59,3.663,,,,,,129.2832581,8.257,False
42,2011-09-02,537124.76,91.61,3.798,,,,,,129.3259355,8.257,False
42,2011-09-09,608390.9400000001,89.06,3.771,,,,,,129.3686129,8.257,True
42,2011-09-16,576837.09,77.49,3.784,,,,,,129.4306,8.257,False
42,2011-09-23,528486.45,82.51,3.789,,,,,,129.5183333,8.257,False
42,2011-09-30,510243.79,82.27,3.877,,,,,,129.6060667,8.257,False
42,2011-10-07,649111.23,75.01,3.827,,,,,,129.6938,7.874,False
42,2011-10-14,613531.11,70.27,3.698,,,,,,129.7706452,7.874,False
42,2011-10-21,537276.41,77.91,3.842,,,,,,129.7821613,7.874,False
42,2011-10-28,515599.69999999995,72.79,3.843,,,,,,129.7936774,7.874,False
42,2011-11-04,597667.21,68.57,3.828,,,,,,129.8051935,7.874,False
42,2011-11-11,643125.29,55.28,3.677,25.73,274.85,14.74,,2885.55,129.8167097,7.874,False
42,2011-11-18,567673.87,58.97,3.669,2544.26,12.31,2.02,,3385.15,129.8268333,7.874,False
42,2011-11-25,577698.37,60.68,3.76,25.8,,4.7,,1932.72,129.8364,7.874,True
42,2011-12-02,511883.36,57.29,3.701,24.09,,4.7,,1016.84,129.8459667,7.874,False
42,2011-12-09,619133.48,42.58,3.644,31.2,,21.31,,1872.37,129.8555333,7.874,False
42,2011-12-16,598437.98,50.53,3.489,2.42,,31.33,,675.78,129.8980645,7.874,False
42,2011-12-23,575676.13,48.36,3.541,103.5,,19.63,,939.49,129.9845484,7.874,False
42,2011-12-30,454412.28,48.92,3.428,242.41,1447.26,3.64,183.96,459.06,130.0710323,7.874,True
42,2012-01-06,636372.37,59.85,3.443,2.91,2655.21,77.86,,649.61,130.1575161,7.545,False
42,2012-01-13,664348.2,51.0,3.477,1251.87,2536.15,21.1,,515.26,130.244,7.545,False
42,2012-01-20,579499.9299999999,54.51,3.66,604.05,1982.9,,,343.93,130.2792258,7.545,False
42,2012-01-27,538978.67,53.59,3.675,2.4,539.32,,,816.91,130.3144516,7.545,False
42,2012-02-03,588448.21,56.85,3.543,1351.16,17.81,15.97,263.92,1415.88,130.3496774,7.545,False
42,2012-02-10,674919.45,55.73,3.722,992.73,13.93,25.7,,1700.95,130.3849032,7.545,True
42,2012-02-17,606671.5,54.12,3.781,66.87,736.8,3.94,,996.28,130.4546207,7.545,False
42,2012-02-24,564304.15,56.02,3.95,353.39,232.44,,,1644.66,130.5502069,7.545,False
42,2012-03-02,585895.34,57.62,3.882,441.4,10.78,1.96,,1511.43,130.6457931,7.545,False
42,2012-03-09,659816.15,57.65,3.963,392.63,1.0,3.43,2.8,798.38,130.7413793,7.545,False
42,2012-03-16,618767.26,62.11,4.273,438.48,1.5,2.35,,2251.09,130.8261935,7.545,False
42,2012-03-23,561226.38,56.54,4.288,2.43,,0.68,,796.25,130.8966452,7.545,False
42,2012-03-30,544408.14,67.92,4.294,341.0,1.5,,21.94,1431.13,130.9670968,7.545,False
42,2012-04-06,652312.11,65.99,4.282,2.12,,34.23,,250.62,131.0375484,7.382,False
42,2012-04-13,639123.45,70.28,4.254,146.91,848.67,14.51,,1191.9,131.108,7.382,False
42,2012-04-20,552529.23,67.75,4.111,82.23,169.55,16.1,,642.71,131.1173333,7.382,False
42,2012-04-27,526625.49,80.11,4.088,685.44,,12.09,,512.76,131.1266667,7.382,False
42,2012-05-04,609274.89,77.02,4.058,163.43,,18.34,,935.36,131.136,7.382,False
42,2012-05-11,643603.69,76.03,4.186,312.29,,4.0,,1445.4,131.1453333,7.382,False
42,2012-05-18,590636.38,85.19,4.308,354.41,,,,1393.17,131.0983226,7.382,False
42,2012-05-25,535764.58,86.03,4.127,63.93,,0.9,,1169.65,131.0287742,7.382,False
42,2012-06-01,521953.78,80.06,4.277,609.75,,1.1,43.67,726.34,130.9592258,7.382,False
42,2012-06-08,642671.48,86.87,4.103,349.94,,16.64,,1272.21,130.8896774,7.382,False
42,2012-06-15,606309.13,88.58,4.144,499.78,,2.17,,1187.29,130.8295333,7.382,False
42,2012-06-22,540031.29,89.92,4.014,44.66,,,,1338.53,130.7929,7.382,False
42,2012-06-29,507403.77,91.36,3.875,755.44,,,,1062.46,130.7562667,7.382,False
42,2012-07-06,618702.09,86.87,3.666,156.49,,9.43,,876.53,130.7196333,7.17,False
42,2012-07-13,628099.08,89.8,3.723,769.08,,2.36,,2678.63,130.683,7.17,False
42,2012-07-20,530318.39,84.45,3.589,200.92,,4.48,,1026.11,130.7012903,7.17,False
42,2012-07-27,516352.21,83.98,3.769,24.48,,,,1660.33,130.7195806,7.17,False
42,2012-08-03,573084.71,84.76,3.595,,,5.97,,628.99,130.737871,7.17,False
42,2012-08-10,576620.31,90.78,3.811,69.32,,18.08,,353.19,130.7561613,7.17,False
42,2012-08-17,575997.78,88.83,4.002,246.98,,24.22,13.23,3098.22,130.7909677,7.17,False
42,2012-08-24,535537.03,82.5,4.055,548.62,,54.43,57.18,2628.1,130.8381613,7.17,False
42,2012-08-31,504760.57,86.97,3.886,285.66,,18.65,141.64,906.18,130.8853548,7.17,False
42,2012-09-07,617405.35,83.07,4.124,341.05,,220.6,72.7,1629.72,130.9325484,7.17,True
42,2012-09-14,586737.66,78.47,3.966,745.27,,46.65,,945.84,130.9776667,7.17,False
42,2012-09-21,527165.7,81.93,4.125,,,,,164.08,131.0103333,7.17,False
42,2012-09-28,505978.46,82.52,3.966,123.87,,,,548.02,131.043,7.17,False
42,2012-10-05,593162.53,80.88,4.132,479.07,,6.0,10.64,2565.13,131.0756667,6.943,False
42,2012-10-12,612379.9,76.03,4.468,49.38,,10.87,,970.72,131.1083333,6.943,False
42,2012-10-19,541406.98,72.71,4.449,56.03,,8.69,,455.38,131.1499677,6.943,False
42,2012-10-26,514756.08,70.5,4.301,,0.75,2.0,,1034.55,131.1930968,6.943,False
43,2010-02-05,647029.28,47.31,2.572,,,,,,203.0642742,9.521,False
43,2010-02-12,682918.99,47.99,2.548,,,,,,203.2010968,9.521,True
43,2010-02-19,658997.55,48.77,2.514,,,,,,203.2479796,9.521,False
43,2010-02-26,618702.79,48.77,2.561,,,,,,203.2798724,9.521,False
43,2010-03-05,658600.05,52.89,2.625,,,,,,203.3117653,9.521,False
43,2010-03-12,645386.9400000001,53.67,2.667,,,,,,203.3436582,9.521,False
43,2010-03-19,668098.49,56.0,2.72,,,,,,203.195159,9.521,False
43,2010-03-26,623097.9299999999,54.53,2.732,,,,,,203.0165945,9.521,False
43,2010-04-02,650102.8,62.19,2.719,,,,,,202.83803,9.593,False
43,2010-04-09,693058.34,64.37,2.77,,,,,,202.6594654,9.593,False
43,2010-04-16,675282.2,69.46,2.808,,,,,,202.5351571,9.593,False
43,2010-04-23,638957.35,62.71,2.795,,,,,,202.4831905,9.593,False
43,2010-04-30,630740.11,66.91,2.78,,,,,,202.4312238,9.593,False
43,2010-05-07,691498.6,67.16,2.835,,,,,,202.3792571,9.593,False
43,2010-05-14,690851.59,72.14,2.854,,,,,,202.3705092,9.593,False
43,2010-05-21,672062.08,74.74,2.826,,,,,,202.6210737,9.593,False
43,2010-05-28,630315.76,78.59,2.759,,,,,,202.8716382,9.593,False
43,2010-06-04,682012.53,82.76,2.705,,,,,,203.1222028,9.593,False
43,2010-06-11,684023.95,88.12,2.668,,,,,,203.3727673,9.593,False
43,2010-06-18,700009.77,84.9,2.637,,,,,,203.370619,9.593,False
43,2010-06-25,625196.14,88.48,2.653,,,,,,203.2673857,9.593,False
43,2010-07-02,667353.79,80.17,2.669,,,,,,203.1641524,9.816,False
43,2010-07-09,718748.33,81.52,2.642,,,,,,203.060919,9.816,False
43,2010-07-16,696844.36,84.17,2.623,,,,,,203.0538548,9.816,False
43,2010-07-23,649035.55,86.6,2.608,,,,,,203.1750161,9.816,False
43,2010-07-30,622112.23,79.79,2.64,,,,,,203.2961774,9.816,False
43,2010-08-06,698536.0599999999,84.66,2.627,,,,,,203.4173387,9.816,False
43,2010-08-13,713479.91,86.31,2.692,,,,,,203.5385,9.816,False
43,2010-08-20,712869.09,85.26,2.664,,,,,,203.5092419,9.816,False
43,2010-08-27,655284.6900000001,80.32,2.619,,,,,,203.4799839,9.816,False
43,2010-09-03,689326.91,80.43,2.577,,,,,,203.4507258,9.816,False
43,2010-09-10,722120.04,81.32,2.565,,,,,,203.4214677,9.816,True
43,2010-09-17,725043.04,78.86,2.582,,,,,,203.4499286,9.816,False
43,2010-09-24,650263.95,77.42,2.624,,,,,,203.5216786,9.816,False
43,2010-10-01,657108.77,77.93,2.603,,,,,,203.5934286,10.21,False
43,2010-10-08,713332.54,72.81,2.633,,,,,,203.6651786,10.21,False
43,2010-10-15,699852.68,68.78,2.72,,,,,,203.7299032,10.21,False
43,2010-10-22,680943.03,69.46,2.725,,,,,,203.7770645,10.21,False
43,2010-10-29,610076.32,65.88,2.716,,,,,,203.8242258,10.21,False
43,2010-11-05,605960.2,62.52,2.689,,,,,,203.8713871,10.21,False
43,2010-11-12,595421.23,59.98,2.728,,,,,,203.9185484,10.21,False
43,2010-11-19,589467.35,54.96,2.771,,,,,,203.8191286,10.21,False
43,2010-11-26,633520.34,54.76,2.735,,,,,,203.6952786,10.21,True
43,2010-12-03,557543.62,44.56,2.708,,,,,,203.5714286,10.21,False
43,2010-12-10,598679.02,52.52,2.843,,,,,,203.4475786,10.21,False
43,2010-12-17,615761.77,56.51,2.869,,,,,,203.3996521,10.21,False
43,2010-12-24,656637.63,57.15,2.886,,,,,,203.4086682,10.21,False
43,2010-12-31,534740.3,48.61,2.943,,,,,,203.4176843,10.21,True
43,2011-01-07,611796.61,40.47,2.976,,,,,,203.4267005,10.398,False
43,2011-01-14,614940.07,43.45,2.983,,,,,,203.4840645,10.398,False
43,2011-01-21,601004.79,53.05,3.016,,,,,,203.8315161,10.398,False
43,2011-01-28,562558.27,44.98,3.01,,,,,,204.1789677,10.398,False
43,2011-02-04,651521.77,33.21,2.989,,,,,,204.5264194,10.398,False
43,2011-02-11,635650.98,40.65,3.022,,,,,,204.873871,10.398,True
43,2011-02-18,626627.77,59.15,3.045,,,,,,205.1683214,10.398,False
43,2011-02-25,592340.01,58.37,3.065,,,,,,205.4415714,10.398,False
43,2011-03-04,616345.25,60.26,3.288,,,,,,205.7148214,10.398,False
43,2011-03-11,629026.75,60.24,3.459,,,,,,205.9880714,10.398,False
43,2011-03-18,635171.05,68.98,3.488,,,,,,206.225924,10.398,False
43,2011-03-25,585989.1,65.53,3.473,,,,,,206.4496175,10.398,False
43,2011-04-01,611585.54,67.79,3.524,,,,,,206.6733111,10.581,False
43,2011-04-08,650418.75,70.35,3.622,,,,,,206.8970046,10.581,False
43,2011-04-15,635758.03,65.01,3.743,,,,,,207.1015429,10.581,False
43,2011-04-22,638280.67,74.49,3.807,,,,,,207.2581929,10.581,False
43,2011-04-29,611464.21,71.34,3.81,,,,,,207.4148429,10.581,False
43,2011-05-06,649148.74,66.77,3.906,,,,,,207.5714929,10.581,False
43,2011-05-13,684655.91,76.03,3.899,,,,,,207.7281429,10.581,False
43,2011-05-20,648330.18,74.21,3.907,,,,,,207.5200622,10.581,False
43,2011-05-27,578209.63,80.89,3.786,,,,,,207.3119816,10.581,False
43,2011-06-03,630972.15,83.49,3.699,,,,,,207.1039009,10.581,False
43,2011-06-10,643041.71,85.81,3.648,,,,,,206.8958203,10.581,False
43,2011-06-17,665781.74,88.49,3.637,,,,,,206.8560238,10.581,False
43,2011-06-24,604925.08,88.3,3.594,,,,,,206.9424405,10.581,False
43,2011-07-01,586781.78,91.36,3.524,,,,,,207.0288571,10.641,False
43,2011-07-08,651147.83,87.02,3.48,,,,,,207.1152738,10.641,False
43,2011-07-15,631827.38,84.67,3.575,,,,,,207.1940691,10.641,False
43,2011-07-22,597354.39,88.58,3.651,,,,,,207.2538111,10.641,False
43,2011-07-29,533917.52,83.43,3.682,,,,,,207.313553,10.641,False
43,2011-08-05,605956.59,87.47,3.684,,,,,,207.3732949,10.641,False
43,2011-08-12,595626.56,86.64,3.638,,,,,,207.4330369,10.641,False
43,2011-08-19,663396.3200000001,82.08,3.554,,,,,,207.4953088,10.641,False
